Timestamp,Glucose Level (mmol/L)
2023-01-01 08:13:41,4.6
2023-01-01 08:13:42,5.7
2023-01-01 08:13:43,5.2
2023-01-01 08:13:44,6.2
2023-01-01 08:13:45,6.6
2023-01-01 08:13:46,6.3
2023-01-01 08:13:47,6.6
2023-01-01 08:13:48,6.0
2023-01-01 08:13:49,6.7
2023-01-01 08:13:50,7.4
2023-01-01 08:13:51,5.1
2023-01-01 08:13:52,5.1
2023-01-01 08:13:53,5.9
2023-01-01 08:13:54,5.0
2023-01-01 08:13:55,7.2
2023-01-01 08:13:56,4.8
2023-01-01 08:13:57,7.5
2023-01-01 08:13:58,4.5
2023-01-01 08:13:59,7.4
2023-01-01 08:14:00,7.0
2023-01-01 08:14:01,4.5
2023-01-01 08:14:02,5.1
2023-01-01 08:14:03,6.8
2023-01-01 08:14:04,5.8
2023-01-01 08:14:05,5.2
2023-01-01 08:14:06,7.6
2023-01-01 08:14:07,4.3
2023-01-01 08:14:08,5.5
2023-01-01 08:14:09,6.9
2023-01-01 08:14:10,7.0
2023-01-01 08:14:11,7.6
2023-01-01 08:14:12,5.8
2023-01-01 08:14:13,7.3
2023-01-01 08:14:14,6.5
2023-01-01 08:14:15,7.0
2023-01-01 08:14:16,5.6
2023-01-01 08:14:17,7.7
2023-01-01 08:14:18,4.6
2023-01-01 08:14:19,6.0
2023-01-01 08:14:20,5.8
2023-01-01 08:14:21,4.7
2023-01-01 08:14:22,8.0
2023-01-01 08:14:23,4.6
2023-01-01 08:14:24,4.1
2023-01-01 08:14:25,5.3
2023-01-01 08:14:26,5.0
2023-01-01 08:14:27,5.8
2023-01-01 08:14:28,7.5
2023-01-01 08:14:29,5.2
2023-01-01 08:14:30,4.6
2023-01-01 08:14:31,7.2
2023-01-01 08:14:32,5.6
2023-01-01 08:14:33,4.4
2023-01-01 08:14:34,5.4
2023-01-01 08:14:35,5.6
2023-01-01 08:14:36,4.3
2023-01-01 08:14:37,6.4
2023-01-01 08:14:38,4.5
2023-01-01 08:14:39,4.6
2023-01-01 08:14:40,4.7
2023-01-01 08:14:41,7.9
2023-01-01 08:14:42,6.0
2023-01-01 08:14:43,4.9
2023-01-01 08:14:44,4.9
2023-01-01 08:14:45,4.7
2023-01-01 08:14:46,6.6
2023-01-01 08:14:47,5.7
2023-01-01 08:14:48,4.8
2023-01-01 08:14:49,6.0
2023-01-01 08:14:50,4.4
2023-01-01 08:14:51,6.1
2023-01-01 08:14:52,4.1
2023-01-01 08:14:53,4.4
2023-01-01 08:14:54,7.7
2023-01-01 08:14:55,4.8
2023-01-01 08:14:56,5.4
2023-01-01 08:14:57,4.5
2023-01-01 08:14:58,6.3
2023-01-01 08:14:59,5.5
2023-01-01 08:15:00,7.9
2023-01-01 08:15:01,7.6
2023-01-01 08:15:02,4.2
2023-01-01 08:15:03,5.3
2023-01-01 08:15:04,7.5
2023-01-01 08:15:05,7.1
2023-01-01 08:15:06,7.4
2023-01-01 08:15:07,5.6
2023-01-01 08:15:08,6.1
2023-01-01 08:15:09,7.8
2023-01-01 08:15:10,5.7
2023-01-01 08:15:11,7.4
2023-01-01 08:15:12,6.9
2023-01-01 08:15:13,6.9
2023-01-01 08:15:14,4.3
2023-01-01 08:15:15,4.5
2023-01-01 08:15:16,5.6
2023-01-01 08:15:17,6.3
2023-01-01 08:15:18,5.0
2023-01-01 08:15:19,6.8
2023-01-01 08:15:20,6.0
2023-01-01 08:15:21,6.2
2023-01-01 08:15:22,7.8
2023-01-01 08:15:23,6.7
2023-01-01 08:15:24,5.3
2023-01-01 08:15:25,7.9
2023-01-01 08:15:26,4.4
2023-01-01 08:15:27,7.9
2023-01-01 08:15:28,5.6
2023-01-01 08:15:29,6.9
2023-01-01 08:15:30,7.4
2023-01-01 08:15:31,5.7
2023-01-01 08:15:32,6.1
2023-01-01 08:15:33,6.9
2023-01-01 08:15:34,6.9
2023-01-01 08:15:35,4.2
2023-01-01 08:15:36,4.2
2023-01-01 08:15:37,7.6
2023-01-01 08:15:38,4.1
2023-01-01 08:15:39,6.4
2023-01-01 08:15:40,7.5
2023-01-01 08:15:41,7.4
2023-01-01 08:15:42,6.5
2023-01-01 08:15:43,4.5
2023-01-01 08:15:44,7.0
2023-01-01 08:15:45,4.6
2023-01-01 08:15:46,6.9
2023-01-01 08:15:47,5.7
2023-01-01 08:15:48,4.0
2023-01-01 08:15:49,6.6
2023-01-01 08:15:50,7.4
2023-01-01 08:15:51,5.8
2023-01-01 08:15:52,5.8
2023-01-01 08:15:53,7.0
2023-01-01 08:15:54,5.9
2023-01-01 08:15:55,4.5
2023-01-01 08:15:56,4.5
2023-01-01 08:15:57,7.5
2023-01-01 08:15:58,5.4
2023-01-01 08:15:59,7.7
2023-01-01 08:16:00,5.2
2023-01-01 08:16:01,6.8
2023-01-01 08:16:02,4.6
2023-01-01 08:16:03,5.9
2023-01-01 08:16:04,7.0
2023-01-01 08:16:05,5.1
2023-01-01 08:16:06,4.6
2023-01-01 08:16:07,6.3
2023-01-01 08:16:08,7.5
2023-01-01 08:16:09,6.5
2023-01-01 08:16:10,5.5
2023-01-01 08:16:11,5.6
2023-01-01 08:16:12,6.3
2023-01-01 08:16:13,6.3
2023-01-01 08:16:14,6.4
2023-01-01 08:16:15,7.8
2023-01-01 08:16:16,6.8
2023-01-01 08:16:17,7.6
2023-01-01 08:16:18,7.4
2023-01-01 08:16:19,5.9
2023-01-01 08:16:20,6.8
2023-01-01 08:16:21,5.3
2023-01-01 08:16:22,5.3
2023-01-01 08:16:23,6.6
2023-01-01 08:16:24,7.7
2023-01-01 08:16:25,5.1
2023-01-01 08:16:26,6.0
2023-01-01 08:16:27,4.0
2023-01-01 08:16:28,6.7
2023-01-01 08:16:29,5.0
2023-01-01 08:16:30,6.0
2023-01-01 08:16:31,4.1
2023-01-01 08:16:32,6.2
2023-01-01 08:16:33,5.5
2023-01-01 08:16:34,4.1
2023-01-01 08:16:35,6.4
2023-01-01 08:16:36,6.8
2023-01-01 08:16:37,7.0
2023-01-01 08:16:38,4.2
2023-01-01 08:16:39,5.0
2023-01-01 08:16:40,4.3
2023-01-01 08:16:41,7.7
2023-01-01 08:16:42,4.3
2023-01-01 08:16:43,5.3
2023-01-01 08:16:44,6.2
2023-01-01 08:16:45,7.8
2023-01-01 08:16:46,6.7
2023-01-01 08:16:47,7.6
2023-01-01 08:16:48,5.5
2023-01-01 08:16:49,7.7
2023-01-01 08:16:50,5.0
2023-01-01 08:16:51,6.8
2023-01-01 08:16:52,6.4
2023-01-01 08:16:53,8.0
2023-01-01 08:16:54,6.9
2023-01-01 08:16:55,6.4
2023-01-01 08:16:56,6.6
2023-01-01 08:16:57,5.3
2023-01-01 08:16:58,6.0
2023-01-01 08:16:59,5.6
2023-01-01 08:17:00,6.1
2023-01-01 08:17:01,6.2
2023-01-01 08:17:02,7.0
2023-01-01 08:17:03,7.1
2023-01-01 08:17:04,5.6
2023-01-01 08:17:05,6.9
2023-01-01 08:17:06,5.2
2023-01-01 08:17:07,7.0
2023-01-01 08:17:08,5.2
2023-01-01 08:17:09,4.7
2023-01-01 08:17:10,4.7
2023-01-01 08:17:11,6.7
2023-01-01 08:17:12,4.1
2023-01-01 08:17:13,5.7
2023-01-01 08:17:14,5.1
2023-01-01 08:17:15,7.8
2023-01-01 08:17:16,4.5
2023-01-01 08:17:17,5.2
2023-01-01 08:17:18,5.6
2023-01-01 08:17:19,5.7
2023-01-01 08:17:20,4.9
2023-01-01 08:17:21,7.8
2023-01-01 08:17:22,5.5
2023-01-01 08:17:23,6.5
2023-01-01 08:17:24,4.2
2023-01-01 08:17:25,6.9
2023-01-01 08:17:26,5.9
2023-01-01 08:17:27,6.8
2023-01-01 08:17:28,6.1
2023-01-01 08:17:29,7.4
2023-01-01 08:17:30,5.6
2023-01-01 08:17:31,5.8
2023-01-01 08:17:32,6.2
2023-01-01 08:17:33,6.8
2023-01-01 08:17:34,4.9
2023-01-01 08:17:35,6.6
2023-01-01 08:17:36,5.0
2023-01-01 08:17:37,6.0
2023-01-01 08:17:38,5.7
2023-01-01 08:17:39,5.5
2023-01-01 08:17:40,5.9
2023-01-01 08:17:41,7.2
2023-01-01 08:17:42,4.3
2023-01-01 08:17:43,6.4
2023-01-01 08:17:44,6.9
2023-01-01 08:17:45,4.2
2023-01-01 08:17:46,7.0
2023-01-01 08:17:47,4.5
2023-01-01 08:17:48,7.3
2023-01-01 08:17:49,7.8
2023-01-01 08:17:50,6.4
2023-01-01 08:17:51,5.7
2023-01-01 08:17:52,5.9
2023-01-01 08:17:53,4.3
2023-01-01 08:17:54,7.6
2023-01-01 08:17:55,6.2
2023-01-01 08:17:56,6.3
2023-01-01 08:17:57,6.8
2023-01-01 08:17:58,6.8
2023-01-01 08:17:59,6.5
2023-01-01 08:18:00,5.3
2023-01-01 08:18:01,7.4
2023-01-01 08:18:02,7.7
2023-01-01 08:18:03,6.5
2023-01-01 08:18:04,7.1
2023-01-01 08:18:05,7.9
2023-01-01 08:18:06,6.9
2023-01-01 08:18:07,7.5
2023-01-01 08:18:08,4.6
2023-01-01 08:18:09,5.0
2023-01-01 08:18:10,5.3
2023-01-01 08:18:11,5.7
2023-01-01 08:18:12,7.7
2023-01-01 08:18:13,8.0
2023-01-01 08:18:14,5.6
2023-01-01 08:18:15,5.8
2023-01-01 08:18:16,6.3
2023-01-01 08:18:17,4.2
2023-01-01 08:18:18,5.3
2023-01-01 08:18:19,4.3
2023-01-01 08:18:20,5.9
2023-01-01 08:18:21,5.6
2023-01-01 08:18:22,7.8
2023-01-01 08:18:23,4.8
2023-01-01 08:18:24,6.1
2023-01-01 08:18:25,4.1
2023-01-01 08:18:26,6.2
2023-01-01 08:18:27,4.9
2023-01-01 08:18:28,6.7
2023-01-01 08:18:29,7.4
2023-01-01 08:18:30,8.0
2023-01-01 08:18:31,4.7
2023-01-01 08:18:32,5.0
2023-01-01 08:18:33,6.8
2023-01-01 08:18:34,5.0
2023-01-01 08:18:35,7.7
2023-01-01 08:18:36,7.3
2023-01-01 08:18:37,7.4
2023-01-01 08:18:38,5.4
2023-01-01 08:18:39,4.4
2023-01-01 08:18:40,5.3
2023-01-01 08:18:41,7.3
2023-01-01 08:18:42,7.5
2023-01-01 08:18:43,7.9
2023-01-01 08:18:44,7.4
2023-01-01 08:18:45,4.9
2023-01-01 08:18:46,4.3
2023-01-01 08:18:47,7.7
2023-01-01 08:18:48,5.2
2023-01-01 08:18:49,6.1
2023-01-01 08:18:50,6.3
2023-01-01 08:18:51,6.1
2023-01-01 08:18:52,5.8
2023-01-01 08:18:53,6.1
2023-01-01 08:18:54,5.7
2023-01-01 08:18:55,6.8
2023-01-01 08:18:56,4.1
2023-01-01 08:18:57,5.2
2023-01-01 08:18:58,7.1
2023-01-01 08:18:59,7.7
2023-01-01 08:19:00,6.3
2023-01-01 08:19:01,4.9
2023-01-01 08:19:02,6.3
2023-01-01 08:19:03,6.3
2023-01-01 08:19:04,5.9
2023-01-01 08:19:05,4.3
2023-01-01 08:19:06,5.2
2023-01-01 08:19:07,5.8
2023-01-01 08:19:08,5.0
2023-01-01 08:19:09,5.5
2023-01-01 08:19:10,5.2
2023-01-01 08:19:11,6.2
2023-01-01 08:19:12,6.8
2023-01-01 08:19:13,6.9
2023-01-01 08:19:14,6.5
2023-01-01 08:19:15,6.1
2023-01-01 08:19:16,5.0
2023-01-01 08:19:17,7.7
2023-01-01 08:19:18,6.6
2023-01-01 08:19:19,7.7
2023-01-01 08:19:20,6.1
2023-01-01 08:19:21,4.3
2023-01-01 08:19:22,4.4
2023-01-01 08:19:23,7.2
2023-01-01 08:19:24,4.6
2023-01-01 08:19:25,6.7
2023-01-01 08:19:26,5.8
2023-01-01 08:19:27,6.7
2023-01-01 08:19:28,5.2
2023-01-01 08:19:29,6.7
2023-01-01 08:19:30,6.3
2023-01-01 08:19:31,7.2
2023-01-01 08:19:32,4.6
2023-01-01 08:19:33,6.2
2023-01-01 08:19:34,6.8
2023-01-01 08:19:35,6.9
2023-01-01 08:19:36,7.7
2023-01-01 08:19:37,4.5
2023-01-01 08:19:38,5.0
2023-01-01 08:19:39,7.0
2023-01-01 08:19:40,7.9
2023-01-01 08:19:41,6.5
2023-01-01 08:19:42,5.3
2023-01-01 08:19:43,7.1
2023-01-01 08:19:44,7.8
2023-01-01 08:19:45,7.4
2023-01-01 08:19:46,4.1
2023-01-01 08:19:47,7.2
2023-01-01 08:19:48,5.6
2023-01-01 08:19:49,4.1
2023-01-01 08:19:50,7.9
2023-01-01 08:19:51,4.9
2023-01-01 08:19:52,5.3
2023-01-01 08:19:53,4.8
2023-01-01 08:19:54,6.4
2023-01-01 08:19:55,6.5
2023-01-01 08:19:56,5.2
2023-01-01 08:19:57,7.6
2023-01-01 08:19:58,5.5
2023-01-01 08:19:59,6.0
2023-01-01 08:20:00,5.0
2023-01-01 08:20:01,5.7
2023-01-01 08:20:02,4.1
2023-01-01 08:20:03,7.1
2023-01-01 08:20:04,4.4
2023-01-01 08:20:05,5.7
2023-01-01 08:20:06,5.2
2023-01-01 08:20:07,7.5
2023-01-01 08:20:08,7.5
2023-01-01 08:20:09,5.4
2023-01-01 08:20:10,4.1
2023-01-01 08:20:11,6.4
2023-01-01 08:20:12,5.3
2023-01-01 08:20:13,4.2
2023-01-01 08:20:14,4.9
2023-01-01 08:20:15,4.3
2023-01-01 08:20:16,6.5
2023-01-01 08:20:17,5.3
2023-01-01 08:20:18,6.3
2023-01-01 08:20:19,7.9
2023-01-01 08:20:20,7.9
2023-01-01 08:20:21,6.5
2023-01-01 08:20:22,6.1
2023-01-01 08:20:23,6.9
2023-01-01 08:20:24,5.4
2023-01-01 08:20:25,7.7
2023-01-01 08:20:26,5.0
2023-01-01 08:20:27,4.3
2023-01-01 08:20:28,5.8
2023-01-01 08:20:29,7.8
2023-01-01 08:20:30,7.4
2023-01-01 08:20:31,5.2
2023-01-01 08:20:32,6.0
2023-01-01 08:20:33,4.1
2023-01-01 08:20:34,5.4
2023-01-01 08:20:35,6.3
2023-01-01 08:20:36,5.3
2023-01-01 08:20:37,4.6
2023-01-01 08:20:38,6.9
2023-01-01 08:20:39,5.3
2023-01-01 08:20:40,5.5
2023-01-01 08:20:41,4.5
2023-01-01 08:20:42,5.6
2023-01-01 08:20:43,4.8
2023-01-01 08:20:44,4.9
2023-01-01 08:20:45,4.5
2023-01-01 08:20:46,7.2
2023-01-01 08:20:47,7.7
2023-01-01 08:20:48,7.1
2023-01-01 08:20:49,4.6
2023-01-01 08:20:50,6.5
2023-01-01 08:20:51,5.2
2023-01-01 08:20:52,4.4
2023-01-01 08:20:53,4.1
2023-01-01 08:20:54,5.2
2023-01-01 08:20:55,6.7
2023-01-01 08:20:56,7.3
2023-01-01 08:20:57,7.1
2023-01-01 08:20:58,5.1
2023-01-01 08:20:59,5.8
2023-01-01 08:21:00,5.1
2023-01-01 08:21:01,4.5
2023-01-01 08:21:02,5.1
2023-01-01 08:21:03,7.1
2023-01-01 08:21:04,4.3
2023-01-01 08:21:05,5.6
2023-01-01 08:21:06,4.3
2023-01-01 08:21:07,6.1
2023-01-01 08:21:08,5.2
2023-01-01 08:21:09,4.9
2023-01-01 08:21:10,5.8
2023-01-01 08:21:11,7.5
2023-01-01 08:21:12,6.7
2023-01-01 08:21:13,4.8
2023-01-01 08:21:14,7.9
2023-01-01 08:21:15,5.5
2023-01-01 08:21:16,6.7
2023-01-01 08:21:17,7.4
2023-01-01 08:21:18,6.5
2023-01-01 08:21:19,5.1
2023-01-01 08:21:20,5.3
2023-01-01 08:21:21,5.9
2023-01-01 08:21:22,5.0
2023-01-01 08:21:23,4.3
2023-01-01 08:21:24,4.5
2023-01-01 08:21:25,6.7
2023-01-01 08:21:26,7.5
2023-01-01 08:21:27,7.5
2023-01-01 08:21:28,4.8
2023-01-01 08:21:29,4.7
2023-01-01 08:21:30,6.2
2023-01-01 08:21:31,6.6
2023-01-01 08:21:32,4.2
2023-01-01 08:21:33,7.3
2023-01-01 08:21:34,6.1
2023-01-01 08:21:35,5.5
2023-01-01 08:21:36,4.0
2023-01-01 08:21:37,5.2
2023-01-01 08:21:38,7.9
2023-01-01 08:21:39,4.2
2023-01-01 08:21:40,4.0
2023-01-01 08:21:41,5.0
2023-01-01 08:21:42,6.9
2023-01-01 08:21:43,5.0
2023-01-01 08:21:44,5.4
2023-01-01 08:21:45,8.0
2023-01-01 08:21:46,6.1
2023-01-01 08:21:47,4.0
2023-01-01 08:21:48,6.2
2023-01-01 08:21:49,6.7
2023-01-01 08:21:50,5.0
2023-01-01 08:21:51,5.0
2023-01-01 08:21:52,4.5
2023-01-01 08:21:53,6.5
2023-01-01 08:21:54,4.4
2023-01-01 08:21:55,7.7
2023-01-01 08:21:56,7.1
2023-01-01 08:21:57,7.2
2023-01-01 08:21:58,5.1
2023-01-01 08:21:59,4.6
2023-01-01 08:22:00,5.9
2023-01-01 08:22:01,4.6
2023-01-01 08:22:02,6.6
2023-01-01 08:22:03,6.4
2023-01-01 08:22:04,5.8
2023-01-01 08:22:05,6.3
2023-01-01 08:22:06,7.6
2023-01-01 08:22:07,5.0
2023-01-01 08:22:08,4.5
2023-01-01 08:22:09,6.5
2023-01-01 08:22:10,5.8
2023-01-01 08:22:11,6.9
2023-01-01 08:22:12,7.8
2023-01-01 08:22:13,6.0
2023-01-01 08:22:14,6.2
2023-01-01 08:22:15,4.2
2023-01-01 08:22:16,4.8
2023-01-01 08:22:17,4.2
2023-01-01 08:22:18,7.3
2023-01-01 08:22:19,7.1
2023-01-01 08:22:20,5.5
2023-01-01 08:22:21,8.0
2023-01-01 08:22:22,7.3
2023-01-01 08:22:23,5.7
2023-01-01 08:22:24,6.1
2023-01-01 08:22:25,5.5
2023-01-01 08:22:26,7.5
2023-01-01 08:22:27,7.8
2023-01-01 08:22:28,5.4
2023-01-01 08:22:29,4.9
2023-01-01 08:22:30,5.0
2023-01-01 08:22:31,7.8
2023-01-01 08:22:32,4.9
2023-01-01 08:22:33,7.2
2023-01-01 08:22:34,5.1
2023-01-01 08:22:35,4.8
2023-01-01 08:22:36,7.6
2023-01-01 08:22:37,4.7
2023-01-01 08:22:38,5.8
2023-01-01 08:22:39,4.9
2023-01-01 08:22:40,6.8
2023-01-01 08:22:41,5.3
2023-01-01 08:22:42,7.7
2023-01-01 08:22:43,7.8
2023-01-01 08:22:44,4.3
2023-01-01 08:22:45,6.0
2023-01-01 08:22:46,7.0
2023-01-01 08:22:47,5.5
2023-01-01 08:22:48,4.3
2023-01-01 08:22:49,4.5
2023-01-01 08:22:50,7.8
2023-01-01 08:22:51,5.5
2023-01-01 08:22:52,7.5
2023-01-01 08:22:53,4.3
2023-01-01 08:22:54,7.5
2023-01-01 08:22:55,4.6
2023-01-01 08:22:56,7.7
2023-01-01 08:22:57,7.3
2023-01-01 08:22:58,6.4
2023-01-01 08:22:59,4.8
2023-01-01 08:23:00,5.7
2023-01-01 08:23:01,6.1
2023-01-01 08:23:02,6.3
2023-01-01 08:23:03,4.7
2023-01-01 08:23:04,6.5
2023-01-01 08:23:05,5.6
2023-01-01 08:23:06,6.4
2023-01-01 08:23:07,6.5
2023-01-01 08:23:08,7.2
2023-01-01 08:23:09,4.4
2023-01-01 08:23:10,5.7
2023-01-01 08:23:11,7.8
2023-01-01 08:23:12,7.8
2023-01-01 08:23:13,5.7
2023-01-01 08:23:14,7.1
2023-01-01 08:23:15,5.1
2023-01-01 08:23:16,7.2
2023-01-01 08:23:17,4.6
2023-01-01 08:23:18,6.5
2023-01-01 08:23:19,4.8
2023-01-01 08:23:20,7.2
2023-01-01 08:23:21,6.8
2023-01-01 08:23:22,6.3
2023-01-01 08:23:23,7.2
2023-01-01 08:23:24,7.3
2023-01-01 08:23:25,4.8
2023-01-01 08:23:26,4.2
2023-01-01 08:23:27,7.1
2023-01-01 08:23:28,6.5
2023-01-01 08:23:29,7.5
2023-01-01 08:23:30,5.1
2023-01-01 08:23:31,6.6
2023-01-01 08:23:32,7.8
2023-01-01 08:23:33,4.9
2023-01-01 08:23:34,7.6
2023-01-01 08:23:35,5.6
2023-01-01 08:23:36,7.6
2023-01-01 08:23:37,7.2
2023-01-01 08:23:38,4.9
2023-01-01 08:23:39,7.8
2023-01-01 08:23:40,4.2
2023-01-01 08:23:41,4.8
2023-01-01 08:23:42,5.8
2023-01-01 08:23:43,6.4
2023-01-01 08:23:44,4.3
2023-01-01 08:23:45,6.9
2023-01-01 08:23:46,4.3
2023-01-01 08:23:47,7.7
2023-01-01 08:23:48,6.6
2023-01-01 08:23:49,5.1
2023-01-01 08:23:50,5.6
2023-01-01 08:23:51,4.3
2023-01-01 08:23:52,5.2
2023-01-01 08:23:53,6.5
2023-01-01 08:23:54,4.2
2023-01-01 08:23:55,5.3
2023-01-01 08:23:56,5.6
2023-01-01 08:23:57,4.3
2023-01-01 08:23:58,7.4
2023-01-01 08:23:59,5.6
2023-01-01 08:24:00,6.2
2023-01-01 08:24:01,7.1
2023-01-01 08:24:02,5.8
2023-01-01 08:24:03,5.6
2023-01-01 08:24:04,7.6
2023-01-01 08:24:05,4.8
2023-01-01 08:24:06,5.8
2023-01-01 08:24:07,7.8
2023-01-01 08:24:08,7.4
2023-01-01 08:24:09,7.0
2023-01-01 08:24:10,6.9
2023-01-01 08:24:11,4.8
2023-01-01 08:24:12,4.4
2023-01-01 08:24:13,6.9
2023-01-01 08:24:14,5.4
2023-01-01 08:24:15,6.9
2023-01-01 08:24:16,6.9
2023-01-01 08:24:17,7.0
2023-01-01 08:24:18,7.1
2023-01-01 08:24:19,5.2
2023-01-01 08:24:20,7.0
2023-01-01 08:24:21,4.6
2023-01-01 08:24:22,4.2
2023-01-01 08:24:23,7.1
2023-01-01 08:24:24,6.6
2023-01-01 08:24:25,4.4
2023-01-01 08:24:26,5.3
2023-01-01 08:24:27,5.2
2023-01-01 08:24:28,4.9
2023-01-01 08:24:29,7.5
2023-01-01 08:24:30,7.0
2023-01-01 08:24:31,7.8
2023-01-01 08:24:32,6.1
2023-01-01 08:24:33,4.8
2023-01-01 08:24:34,6.2
2023-01-01 08:24:35,7.6
2023-01-01 08:24:36,6.9
2023-01-01 08:24:37,6.5
2023-01-01 08:24:38,5.4
2023-01-01 08:24:39,7.2
2023-01-01 08:24:40,5.4
2023-01-01 08:24:41,6.7
2023-01-01 08:24:42,5.3
2023-01-01 08:24:43,7.2
2023-01-01 08:24:44,7.2
2023-01-01 08:24:45,5.2
2023-01-01 08:24:46,4.2
2023-01-01 08:24:47,7.5
2023-01-01 08:24:48,5.3
2023-01-01 08:24:49,6.9
2023-01-01 08:24:50,4.0
2023-01-01 08:24:51,7.7
2023-01-01 08:24:52,4.0
2023-01-01 08:24:53,4.7
2023-01-01 08:24:54,4.4
2023-01-01 08:24:55,7.0
2023-01-01 08:24:56,4.5
2023-01-01 08:24:57,7.1
2023-01-01 08:24:58,7.0
2023-01-01 08:24:59,6.5
2023-01-01 08:25:00,6.9
2023-01-01 08:25:01,6.8
2023-01-01 08:25:02,6.2
2023-01-01 08:25:03,4.5
2023-01-01 08:25:04,4.4
2023-01-01 08:25:05,6.0
2023-01-01 08:25:06,5.4
2023-01-01 08:25:07,6.4
2023-01-01 08:25:08,5.5
2023-01-01 08:25:09,4.3
2023-01-01 08:25:10,6.3
2023-01-01 08:25:11,4.3
2023-01-01 08:25:12,7.3
2023-01-01 08:25:13,4.0
2023-01-01 08:25:14,7.5
2023-01-01 08:25:15,5.4
2023-01-01 08:25:16,6.3
2023-01-01 08:25:17,4.4
2023-01-01 08:25:18,6.5
2023-01-01 08:25:19,7.9
2023-01-01 08:25:20,7.1
2023-01-01 08:25:21,6.5
2023-01-01 08:25:22,5.4
2023-01-01 08:25:23,5.3
2023-01-01 08:25:24,6.9
2023-01-01 08:25:25,4.3
2023-01-01 08:25:26,4.9
2023-01-01 08:25:27,6.1
2023-01-01 08:25:28,4.7
2023-01-01 08:25:29,7.9
2023-01-01 08:25:30,7.6
2023-01-01 08:25:31,5.0
2023-01-01 08:25:32,7.6
2023-01-01 08:25:33,4.0
2023-01-01 08:25:34,5.7
2023-01-01 08:25:35,5.2
2023-01-01 08:25:36,5.4
2023-01-01 08:25:37,6.0
2023-01-01 08:25:38,6.0
2023-01-01 08:25:39,6.3
2023-01-01 08:25:40,7.5
2023-01-01 08:25:41,6.2
2023-01-01 08:25:42,7.6
2023-01-01 08:25:43,7.1
2023-01-01 08:25:44,5.0
2023-01-01 08:25:45,5.2
2023-01-01 08:25:46,7.4
2023-01-01 08:25:47,4.4
2023-01-01 08:25:48,7.2
2023-01-01 08:25:49,7.8
2023-01-01 08:25:50,5.3
2023-01-01 08:25:51,5.9
2023-01-01 08:25:52,4.3
2023-01-01 08:25:53,4.9
2023-01-01 08:25:54,5.8
2023-01-01 08:25:55,4.1
2023-01-01 08:25:56,4.0
2023-01-01 08:25:57,7.8
2023-01-01 08:25:58,7.1
2023-01-01 08:25:59,5.3
2023-01-01 08:26:00,6.9
2023-01-01 08:26:01,5.0
2023-01-01 08:26:02,5.9
2023-01-01 08:26:03,6.2
2023-01-01 08:26:04,5.1
2023-01-01 08:26:05,6.8
2023-01-01 08:26:06,5.4
2023-01-01 08:26:07,7.1
2023-01-01 08:26:08,7.3
2023-01-01 08:26:09,7.1
2023-01-01 08:26:10,4.9
2023-01-01 08:26:11,7.7
2023-01-01 08:26:12,4.6
2023-01-01 08:26:13,4.3
2023-01-01 08:26:14,6.9
2023-01-01 08:26:15,4.4
2023-01-01 08:26:16,5.0
2023-01-01 08:26:17,5.5
2023-01-01 08:26:18,5.6
2023-01-01 08:26:19,4.5
2023-01-01 08:26:20,5.2
2023-01-01 08:26:21,6.1
2023-01-01 08:26:22,7.0
2023-01-01 08:26:23,5.7
2023-01-01 08:26:24,5.5
2023-01-01 08:26:25,7.6
2023-01-01 08:26:26,5.3
2023-01-01 08:26:27,5.6
2023-01-01 08:26:28,6.3
2023-01-01 08:26:29,4.9
2023-01-01 08:26:30,7.2
2023-01-01 08:26:31,5.0
2023-01-01 08:26:32,7.2
2023-01-01 08:26:33,6.4
2023-01-01 08:26:34,6.3
2023-01-01 08:26:35,7.7
2023-01-01 08:26:36,5.4
2023-01-01 08:26:37,5.9
2023-01-01 08:26:38,4.5
2023-01-01 08:26:39,6.3
2023-01-01 08:26:40,5.0
2023-01-01 08:26:41,4.9
2023-01-01 08:26:42,5.3
2023-01-01 08:26:43,7.0
2023-01-01 08:26:44,4.4
2023-01-01 08:26:45,5.1
2023-01-01 08:26:46,6.5
2023-01-01 08:26:47,7.7
2023-01-01 08:26:48,5.5
2023-01-01 08:26:49,6.2
2023-01-01 08:26:50,5.4
2023-01-01 08:26:51,6.5
2023-01-01 08:26:52,5.2
2023-01-01 08:26:53,6.6
2023-01-01 08:26:54,4.7
2023-01-01 08:26:55,6.4
2023-01-01 08:26:56,4.9
2023-01-01 08:26:57,7.5
2023-01-01 08:26:58,5.5
2023-01-01 08:26:59,4.0
2023-01-01 08:27:00,6.5
2023-01-01 08:27:01,7.8
2023-01-01 08:27:02,7.1
2023-01-01 08:27:03,6.6
2023-01-01 08:27:04,7.9
2023-01-01 08:27:05,6.5
2023-01-01 08:27:06,6.7
2023-01-01 08:27:07,4.3
2023-01-01 08:27:08,4.4
2023-01-01 08:27:09,5.0
2023-01-01 08:27:10,5.5
2023-01-01 08:27:11,6.0
2023-01-01 08:27:12,7.4
2023-01-01 08:27:13,5.6
2023-01-01 08:27:14,5.8
2023-01-01 08:27:15,4.7
2023-01-01 08:27:16,6.5
2023-01-01 08:27:17,7.6
2023-01-01 08:27:18,4.9
2023-01-01 08:27:19,5.1
2023-01-01 08:27:20,5.1
2023-01-01 08:27:21,7.1
2023-01-01 08:27:22,4.7
